大臣,だいじん,Menteri,Opposite,Đối diện,상대
対する,たいする,Di depan,Great War,Đại chiến,대전
大戦,たいせん,Perang Besar,usually,thường xuyên,대부분
大抵,たいてい,biasanya,attitude,thái độ,태도
態度,たいど,sikap,president,chủ tịch,대통령
大統領,だいとうりょう,presiden,Most,Hầu hết,대부분
大半,たいはん,Paling,representative,tiêu biểu,대표
代表,だいひょう,perwakilan,most part,phần lớn,대부분
大部分,だいぶぶん,sebagian besar,typewriter,máy đánh chữ,타자기
タイプライター,タイプライター,mesin tik,hard,cứng,힘든
大変,たいへん,keras,arrest,bắt giữ,체포
逮捕,たいほ,menangkap,Diamond,Kim cương,다이아몬드
ダイヤ,ダイヤ,Berlian,solar,mặt trời,태양
太陽,たいよう,tenaga surya,flat,phẳng,평평한
平ら,たいら,datar,substitute,thay thế,대리
代理,だいり,pengganti,continent,lục địa,대륙
大陸,たいりく,benua,knock down,đánh đổ,쓰러뜨리다
倒す,たおす,merobohkan,towel,cái khăn lau,수건
タオル,タオル,handuk,But,Nhưng,하지만
だが,だが,Tetapi,each other,nhau ,서로
互い,たがい,satu sama lain,treasure,kho báu,보물
宝,たから,harta karun,that's why,đó là lý do tại sao,그러니까
だから,だから,itulah sebabnya,home,trang chủ,집
宅,たく,rumah,But,Nhưng,하지만
だけど,だけど,Tetapi,Verify,Xác minh,확인하다
確かめる,たしかめる,Memeriksa,somewhat,phần nào,다소
多少,たしょう,agak,help,giúp đỡ,도움
助ける,たすける,membantu,just,chỉ,그냥
ただ,ただ,hanya,Yui,Yui,유일한
唯,ただ,Yui,fight,trận đánh,싸움
戦い,たたかい,bertarung,fight,trận đánh,싸우다
戦う,たたかう,bertarung,hit,đánh,두드리는
叩く,たたく,memukul,right away,ngay lập tức,즉시
直ちに,ただちに,segera,Stand up,Đứng lên,일어나는
立ち上が,たちあがる,Berdiri,position,chức vụ,입장
立場,たちば,posisi,Pass,Vượt qua,지나가다
経つ,たつ,Lulus,reach,với tới,도달하다
達する,たっする,mencapai,Yui,Yui,유일한
唯,たった,Yui,Because,Bởi vì,그래도
だって,だって,Karena,plenty,nhiều,충분히
たっぷり,たっぷり,banyak,vertical,thẳng đứng,세로
縦,たて,vertikal,parable,dụ ngôn,비록
たとえ,たとえ,perumpamaan,valley,thung lũng,계곡
谷,たに,lembah,others,người khác,타인
他人,たにん,yang lain,seed,hạt giống,씨앗
種,たね,benih,bundle,bó,무리
束,たば,bundel,degree,bằng cấp,학위
度,たび,derajat,Journey,Hành trình,여행
旅,たび,Perjalanan,frequently,thường xuyên,자주
たびたび,たびたび,sering,perhaps,có lẽ,아마
多分,たぶん,mungkin,ball,quả bóng,공
玉,たま,bola,ball,quả bóng,구
球,たま,bola,bullet,viên đạn,총알
弾,たま,peluru,even,thậm chí,우
偶,たま,bahkan,Coincidentally,Trùng hợp thay,우연히
偶々,たまたま,Secara kebetulan,Irresistible,Không thể cưỡng lại,참을 수 없는
たまらない,たまらない,Sangat menarik,Silence,Im lặng,침묵하다
黙る,だまる,Kesunyian,No,KHÔNG,쓸모없는
駄目,だめ,TIDAK,Try,Thử,시도
試し,ためし,Mencoba,try,thử,시도하다
試す,ためす,mencoba,news,tin tức,소식
便り,たより,berita,rely,phụ thuộc,의지하다
頼る,たよる,mengandalkan,someone,người nào đó,누군가
誰か,だれか,seseorang,step,bước chân,스테이지
段,だん,melangkah,unit,đơn vị,단위
単位,たんい,satuan,word,từ,단어
単語,たんご,kata,Boys,Các chàng trai,남자
男子,だんし,Anak laki-laki,Simple,Đơn giản,단순
単純,たんじゅん,Sederhana,birth,sinh,탄생
誕生,たんじょう,kelahiran,dance,nhảy,춤
ダンス,ダンス,menari,group,nhóm,단체
団体,だんたい,kelompok,in charge,người phụ trách,담당
担当,たんとう,bertanggung jawab,mere,chỉ,단순한
単なる,たんなる,belaka,simply,đơn giản,단순히
単に,たんに,hanya,earth,trái đất,땅
地,ち,bumi,position,chức vụ,지위
地位,ちい,posisi,region,vùng đất,지역
地域,ちいき,wilayah,cheese,phô mai,치즈
チーズ,チーズ,keju,team,đội,팀
チーム,チーム,tim,wisdom,khôn ngoan,지혜
知恵,ちえ,kebijaksanaan,underground,bí mật,지하
地下,ちか,bawah tanah,difference,sự khác biệt,차이
違い,ちがい,perbedaan,No doubt about it.,Không còn nghi ngờ gì nữa.,틀림없다
違いない,ちがいない,Tidak diragukan lagi.,recently,gần đây,요즘
近頃,ちかごろ,baru-baru ini,earth,trái đất,지구
地球,ちきゅう,bumi,district,huyện,지구
地区,ちく,daerah,behind time,lạc hậu,지각
遅刻,ちこく,ketinggalan waktu,Governor,Thống đốc,주지사
知事,ちじ,Gubernur,knowledge,kiến thức,지식
知識,ちしき,pengetahuan,father,bố,아버지
父親,ちちおや,ayah,Intelligence,Trí thông minh,지능
知能,ちのう,Intelijen,horizon,chân trời,수평선
地平線,ちへいせん,horison,region,vùng đất,지방
地方,ちほう,wilayah,tea,trà,차
茶,ちゃ,teh,chance,cơ hội,기회
チャンス,チャンス,peluang,Properly,Đúng cách,제대로
ちゃんと,ちゃんと,Dengan baik,Medium,Trung bình,중간
中,ちゅう,Sedang,Note,Ghi chú,참고
注,ちゅう,Catatan,center,trung tâm,중앙
中央,ちゅうおう,tengah,Junior high school,trường trung học cơ sở,중학교
中学,ちゅうがく,Sekolah menengah pertama,second hand,đồ cũ,중고
中古,ちゅうこ,bekas,cancel,Hủy bỏ,중단
中止,ちゅうし,membatalkan,Parking,Đỗ xe,주차
駐車,ちゅうしゃ,Parkir,lunch,bữa trưa,점심
昼食,ちゅうしょく,makan siang,center,trung tâm,중심
中心,ちゅうしん,tengah,attention,chú ý,주목
注目,ちゅうもく,Perhatian,order,đặt hàng,주문
注文,ちゅうもん,memesan,long term,dài hạn,장기
長期,ちょうき,jangka panjang,investigation,cuộc điều tra,조사
調査,ちょうさ,penyelidikan,condition,tình trạng,음색
調子,ちょうし,kondisi,top,đứng đầu,정상
頂上,ちょうじょう,atas,Give it to me,Đưa nó cho tôi,다만
ちょうだい,ちょうだい,Berikan padaku,saving,tiết kiệm,돼지
貯金,ちょきん,penghematan,directly,trực tiếp,직접
直接,ちょくせつ,secara langsung,author,tác giả,저자
著者,ちょしゃ,pengarang,finally,Cuối cùng,마침내
遂に,ついに,Akhirnya,passing,đi qua,통과
通過,つうか,lewat,Commuting to school,Đi học,통학
通学,つうがく,Perjalanan ke sekolah,Passage,Đoạn văn,통행
通行,つうこう,Jalan,It can be understood,Điều đó có thể hiểu được.,통하다
通じる,つうじる,Hal itu bisa dipahami.,communication,giao tiếp,통신
通信,つうしん,komunikasi,get caught,bị bắt,잡다
捕まる,つかまる,tersangkut,grab,vồ lấy,잡다
掴む,つかむ,merebut,Tired,Mệt,지친
疲れ,つかれ,Lelah,month,tháng,달
月,つき,bulan,Relationship,Mối quan hệ,사귀다
付き合い,つきあい,Hubungan,One after another,Hết cái này đến cái khác,차례
次々,つぎつぎ,Satu demi satu,to take on,để đảm nhận,취하다
就く,つく,untuk mengambil alih,pour,đổ,붓다
注ぐ,つぐ,menuangkan,wear,mặc,붙이다
付ける,つける,memakai,soil,đất,토
土,つち,tanah,continuation,tiếp tục,계속
続き,つづき,kelanjutan,wrapping,bao bì,포장
包み,つつみ,pembungkus,Employment,Thuê người làm,근무
勤め,つとめ,Pekerjaan,duty,nhiệm vụ,봉사
務め,つとめ,tugas,connect,kết nối,연결하다
繋ぐ,つなぐ,menghubungkan,always,luôn luôn,항상
常に,つねに,selalu,wings,cánh,날개
翼,つばさ,sayap,In other words,Nói cách khác,즉
つまり,つまり,Dengan kata lain,sin,tội lỗi,죄
罪,つみ,dosa,Pack,Đóng gói,포장하다
詰める,つめる,Mengemas,to pile up,chất đống,쌓다
積もる,つもる,menumpuk,rainy season,mùa mưa,장마
梅雨,つゆ,musim hujan,hard,cứng,매운
辛い,つらい,keras,fishing,câu cá,어업
釣,つり,penangkapan ikan,companion,bạn đồng hành,동반
連れ,つれ,pendamping,in,TRONG,에서
で,で,di dalam,encounter,bắt gặp,만남
出会い,であい,bertemu,encounter,bắt gặp,만나다
出会う,であう,bertemu,suggestion,gợi ý,제안
提案,ていあん,saran,Regular,Thường xuyên,정기
定期,ていき,Biasa,resistance,sức chống cự,저항
抵抗,ていこう,perlawanan,submission,nộp,제출
提出,ていしゅつ,penyerahan,degree,bằng cấp,정도
程度,ていど,derajat,stop,dừng lại,정류장
停留所,ていりゅうじょ,berhenti,date,ngày,데이트
デート,デート,tanggal,enemy,kẻ thù,적
敵,てき,musuh,event,sự kiện,사건
出来事,できごと,peristiwa,suitable,thích hợp,적합하다
適する,てきする,sesuai,appropriate,phù hợp,적절한
適切,てきせつ,sesuai,Moderate,Vừa phải,적당
適度,てきど,Sedang,Applicable,Áp dụng,적용
適用,てきよう,Berlaku,can,Có thể,할 수 있는
できる,（可能。出現。,Bisa,occurrence),sự kiện),발생)
発生）,発生）,kejadian),It's possible.,Điều đó hoàn toàn có thể.,할 수 있다.
出来るだ,できるだけ,Itu mungkin saja.,If possible,Nếu có thể,가능하면
できれば,できれば,Jika memungkinkan,Magic,Ảo thuật,마술
手品,てじな,Sihir,Therefore,Vì thế,그러니까
ですから,ですから,Karena itu,iron,sắt,철
鉄,てつ,besi,philosophy,triết lý,철학
哲学,てつがく,filsafat,help,giúp đỡ,도움
手伝い,てつだい,membantu,thoroughness,sự kỹ lưỡng,철저한
徹底,てってい,ketelitian,Railway,Đường sắt,철도
鉄道,てつどう,Kereta Api,Staying up all night,Thức suốt đêm,철야
徹夜,てつや,Begadang sepanjang malam,So,Vì thế,그럼
では,では,Jadi,time and effort,thời gian và công sức,번거로움
手間,てま,waktu dan usaha,but,Nhưng,하지만
でも,でも,Tetapi,demo,thử nghiệm,데모
デモ,デモ,demo,typical,đặc trưng,일반
典型,てんけい,khas,weather,thời tiết,날씨
天候,てんこう,cuaca,electronic,điện tử,전자
電子,でんし,elektronik,tent,lều,텐트
テント,テント,tenda,tradition,truyền thống,전통
伝統,でんとう,tradisi,natural,tự nhiên,천연
天然,てんねん,alami,degree,bằng cấp,학위
度,ど,derajat,question,câu hỏi,질문
問い,とい,pertanyaan,party,buổi tiệc,당
党,とう,berpesta,tower,tháp,타워
塔,とう,menara,copper,đồng,어떻게
どう,（接。副）,tembaga,answer,trả lời,답안
答案,とうあん,menjawab,Same,Như nhau,동일
同一,どういつ,Sama,Please,Vui lòng,아니면
どうか,どうか,Silakan,at that time,vào thời điểm đó,당시
当時,とうじ,pada waktu itu,verb,động từ,동사
動詞,どうし,kata kerja,simultaneous,đồng thời,동시
同時,どうじ,serentak,no matter what,bất kể điều gì,아무래도
どうしても,どうしても,apa pun yang terjadi,arrival,đến,도착
到着,とうちゃく,kedatangan,moral,có đạo đức,도덕
道徳,どうとく,moral,vote,bỏ phiếu,투표
投票,とうひょう,memilih,Similarly,Tương tự như vậy,유사
同様,どうよう,Demikian pula,colleague,đồng nghiệp,동료
同僚,どうりょう,kolega,road,đường,도로
道路,どうろ,jalan,ten,mười,십
十,とお,sepuluh,pass through,đi qua,통과하다
通す,とおす,melewati,street,đường phố,거리
通り,とおり,jalan,Passing by,Đi ngang qua,지나가다
通り過ぎ,とおりすぎる,Lewat saja,city,thành phố,도시
都会,とかい,kota,time,thời gian,시간
時,とき,waktu,solve,gỡ rối,풀다
解く,とく,menyelesaikan,poison,chất độc,독
毒,どく,racun,good at,giỏi về,특기
得意,とくい,mahir dalam,reading,đọc,독서
読書,どくしょ,membaca,single,đơn,싱글
独身,どくしん,lajang,Features,Đặc trưng,특징
特徴,とくちょう,Fitur,Unique,Độc nhất,독특한
独特,どくとく,Unik,independence,độc lập,독립
独立,どくりつ,kemerdekaan,Solve it,Giải quyết nó,풀다
解ける,とける,Selesaikanlah,Somewhere,Ở đâu đó,어딘가
どこか,どこか,Di suatu tempat,However,Tuy nhiên,그런데
ところが,ところが,Namun,by the way,Nhân tiện,그런데
ところで,ところで,omong-omong,Mountain climbing,Leo núi,등산
登山,とざん,Pendakian gunung,City,Thành phố,도시
都市,とし,Kota,year and month,năm và tháng,연월
年月,としつき,tahun dan bulan,Books,Sách,도서
図書,としょ,Buku,Old people,Người già,노인
年寄,としより,Orang tua,close,đóng,닫다
閉じる,とじる,menutup,Suddenly,Đột nhiên,끊임없이
途端,とたん,Tiba-tiba,land,đất,토지
土地,とち,tanah,suddenly,đột nhiên,갑자기
突然,とつぜん,Tiba-tiba,top,đứng đầu,상단
トップ,トップ,atas,reach,với tới,도착하다
届く,とどく,mencapai,anyway,Dẫu sao thì,어쨌든
とにかく,とにかく,Bagaimanapun,Fly,Bay,날다
飛ばす,とばす,Terbang,jump out,nhảy ra,뛰다
飛び出す,とびだす,melompat keluar,stop,dừng lại,고정하다
留める,とめる,berhenti,friend,bạn bè,친구
友,とも,teman,both,cả hai,함께
共に,ともに,keduanya,Saturday,Thứ bảy,토요일
土曜,どよう,Sabtu,tiger,con hổ,호랑이
虎,とら,harimau,drive,lái xe,드라이브
ドライブ,ドライブ,menyetir,track,theo dõi,트럭
トラック,トラック,melacak,drama,kịch,드라마
ドラマ,ドラマ,drama,Trump,Trump,트럼프
トランプ,トランプ,Truf,Picked up,Đã nhặt được,다루다
取り上げ,とりあげる,Diambil,effort,cố gắng,노력
努力,どりょく,upaya,which one,cái nào,어떤
どれ,どれ,yang mana,dress,đầm,드레스
ドレス,ドレス,gaun,Take,Lấy,잡을 수 있는
取れる,とれる,Mengambil,mud,bùn,진흙
泥,どろ,lumpur,Ton,Tấn,톤
とん,（1000,Ton,no way,không đời nào,어리석은
とんでもない,とんでもない,mustahil,what kind,loại nào,무슨
どんな,どんな,jenis apa,no matter how,bất kể như thế nào,아무리
どんなに,どんなに,bagaimanapun caranya,tunnel,đường hầm,터널
トンネル,トンネル,terowongan,given name,tên gọi,이름
名,な,nama depan,Content,Nội dung,내용
内容,ないよう,Isi,In addition,Ngoài ra,또한
なお,なお,Selain itu,Naka,Naka,사이
仲,なか,Naka,flush,tuôn ra,흘리다
流す,ながす,menyiram,Not really,Không hẳn,좀처럼
なかなか,なかなか,Tidak terlalu,middle,ở giữa,중반
半ば,なかば,tengah,fellow,đồng nghiệp,동료
仲間,なかま,rekan,View,Xem,보기
眺め,ながめ,Melihat,gaze,ánh nhìn,보기
眺める,ながめる,tatapan,flow,chảy,흐름
流れ,ながれ,mengalir,flowing,chảy,흐르는
流れる,ながれる,mengalir,none,không có,없음
無し,なし,tidak ada,because,bởi vì,왜냐하면
なぜなら,なぜなら,Karena,Mystery,Bí ẩn,수수께끼
謎,なぞ,Misteri,Consent,Bằng lòng,납득
納得,なっとく,Izin,etc.,vân vân.,등
等,など,dll.,seven,bảy,일곱
七,なな,tujuh,what,Gì,무엇
何,なに,Apa,what,Gì,무엇
何,なん,Apa,something,thứ gì đó,무언가
何か,なにか,sesuatu,nothing,Không có gì,아무것도
なにも,なにも,Tidak ada apa-apa,pot,chậu,냄비
鍋,なべ,pot,raw,nguyên liệu thô,원시
生,なま,mentah,laze,lười biếng,게으른
怠ける,なまける,malas,wave,sóng,웨이브
波,なみ,melambai,tears,nước mắt,눈물
涙,なみだ,air mata,worry,lo lắng,고민하다
悩む,なやむ,khawatir,Become,Trở nên,위
為る,なる,Menjadi,Become,Trở nên,구성하다
成る,なる,Menjadi,rope,dây thừng,줄
縄,なわ,tali,Why?,Tại sao?,왜
何で,なんで,Mengapa?,Anything,Bất cứ điều gì,무엇이든
何でも,なんでも,Apa pun,somehow,bằng cách nào đó,어떻게든
何とか,なんとか,bagaimanapun,It suits you,Nó hợp với bạn,어울리다
似合う,にあう,Ini cocok untukmu,odor,mùi,냄새
匂い,におい,bau,weak point,điểm yếu,서투른
苦手,にがて,titik lemah,grip,va li,잡다
握る,にぎる,pegangan,day,ngày,일
日,にち,hari,everyday life,cuộc sống thường nhật,일상
日常,にちじょう,kehidupan sehari-hari,Sunday,Chủ nhật,일요일
日曜,にちよう,Minggu,sunlight,ánh sáng mặt trời,햇빛
日光,にっこう,sinar matahari,Daytime,Ban ngày,낮
日中,にっちゅう,Siang hari,Smiling,Mỉm cười,미소
にっこり,にっこり,Tersenyum,Japan,Nhật Bản,일본
日本,にっぽん,Jepang,Japan,Nhật Bản,일본
日本,にほん,Jepang,hospitalization,nhập viện,입원
入院,にゅういん,rawat inap,Enrollment,Đăng ký,입학
入学,にゅうがく,Pendaftaran,Admission,Nhập học,입장
入場,にゅうじょう,Penerimaan,Popularity,Sự phổ biến,인기
人気,にんき,Kepopuleran,human,nhân loại,인간
人間,にんげん,manusia,Remove,Di dời,뽑다
抜く,ぬく,Menghapus,Leave,Rời khỏi,빠지다
抜ける,ぬける,Meninggalkan,cloth,vải,천
布,ぬの,kain,Get wet,Bị ướt,젖은
濡れる,ぬれる,Menjadi basah,hey,Chào,네
ね,（感）,Hai,root,gốc,뿌리
根,ね,akar,value,giá trị,값
値,ね,nilai,wish,ước,소원
願い,ねがい,mengharapkan,wish,ước,희망
願う,ねがう,mengharapkan,mouse,chuột,사타구니
鼠,ねずみ,mouse,price,giá ,가격
値段,ねだん,harga,enthusiastic,nhiệt tình,열심히
熱心,ねっしん,antusias,Tropical,Nhiệt đới,열대
熱帯,ねったい,Tropis,Enthusiasm,Sự nhiệt tình,열중
熱中,ねっちゅう,Antusiasme,Annual,Hàng năm,연간
年間,ねんかん,Tahunan,year and month,năm và tháng,연월
年月,ねんげつ,tahun dan bulan,All year round,Suốt cả năm,연중
年中,ねんじゅう,Sepanjang tahun,era,kỷ nguyên,연대
年代,ねんだい,era,age,tuổi,나이
年齢,ねんれい,usia,field,cánh đồng,야생
野,の,bidang,Noh,Noh,노
能,のう,Noh,farmer,nông dân,농가
農家,のうか,petani,agriculture,nông nghiệp,농업
農業,のうぎょう,pertanian,farmers,nông dân,농민
農民,のうみん,petani,ability,khả năng,능력
能力,のうりょく,kemampuan,No,KHÔNG,아니
ノー,（no）,TIDAK,Eaves,Mái hiên,처마
軒,のき,Atap terjal,leave,rời khỏi,떠나다
残す,のこす,meninggalkan,rest,nghỉ ngơi,남은
残り,のこり,istirahat,Place,Địa điểm,태우다
乗せる,のせる,Tempat,except,ngoại trừ,제외하다
除く,のぞく,kecuali,Hope,Mong,희망
望み,のぞみ,Harapan,I want,Tôi muốn,원하는
望む,のぞむ,Saya ingin,rear,ở phía sau,후
後,のち,belakang,knock,cú đánh,노크
ノック,ノック,ketukan,throat,cổ họng,목
喉,のど,tenggorokan,stretch,kéo dài,기지개
伸ばす,のばす,menggeliat,extend,mở rộng,성장하다
伸びる,のびる,memperpanjang,To state,Để nói,말하다
述べる,のべる,Untuk menyatakan,rise,tăng lên,오르다
昇る,のぼる,bangkit,leisurely,thong thả,한가로이
のんびり,のんびり,santai,place,địa điểm,장
場,ば,tempat,Ha,Ha,하아
はあ,（感）,Ha,percent,phần trăm,퍼센트
パーセント,パーセント,persen,yes,Đúng,예
はい,（感）,Ya,ash,tro,재
灰,はい,abu,rainy season,mùa mưa,장마
梅雨,ばいう,musim hujan,violin,vĩ cầm,바이올린
バイオリン,バイオリン,biola,hiking,đi bộ đường dài,하이킹
ハイキング,ハイキング,lintas alam,delivery,vận chuyển,배달
配達,はいたつ,pengiriman,pipe,đường ống,파이프
パイプ,パイプ,pipa,actor,diễn viên,배우
俳優,はいゆう,aktor,pilot,phi công,조종사
パイロット,パイロット,pilot,grave,mộ,무덤
墓,はか,kuburan,fool,ngu xuẩn,바보
馬鹿,ばか,bodoh,doctor,bác sĩ,박사
博士,はかせ,dokter,measure,đo lường,측정
計る,はかる,ukuran,wear,mặc,착용
履く,はく,memakai,vomit,nôn mửa,뱉다
吐く,はく,muntah,applause,tiếng vỗ tay,박수
拍手,はくしゅ,tepuk tangan,enormous,lớn lao,엄청난
莫大,ばくだい,sangat besar,explosion,vụ nổ,폭발
爆発,ばくはつ,ledakan,museum,bảo tàng,박물관
博物館,はくぶつかん,museum,intense,mãnh liệt,격렬한
激しい,はげしい,intens,scissors,kéo,가위
はさみ,はさみ,gunting,bankruptcy,phá sản,파산
破産,はさん,kebangkrutan,end,kết thúc,끝
端,はし,akhir,beginning,bắt đầu,시작
始まり,はじまり,awal,path,con đường,경로
パス,パス,jalur,remove,di dời,제거하다
外す,はずす,menghapus,passport,hộ chiếu,여권
パスポート,パスポート,paspor,flag,lá cờ,깃발
旗,はた,bendera,skin,da,피부
肌,はだ,kulit,naked,trần truồng,알몸
裸,はだか,telanjang,field,cánh đồng,밭
畑,はたけ,bidang,twenty,hai mươi,20
二十,はたち,dua puluh,work,công việc,일
働き,はたらき,bekerja,bag,cái túi,가방
バッグ,バッグ,tas,discovery,khám phá,발견
発見,はっけん,penemuan,issue,vấn đề,발행
発行,はっこう,masalah,Departure,Sự khởi hành,출발
発車,はっしゃ,Keberangkatan,punish,trừng phạt,처벌하다
罰する,ばっする,menghukum,development,phát triển,발달
発達,はったつ,perkembangan,By chance,Tình cờ,바르다
ばったり,ばったり,Kebetulan,development,phát triển,발전
発展,はってん,perkembangan,announcement,thông báo,발표
発表,はっぴょう,pengumuman,invention,sự phát minh,발명
発明,はつめい,penemuan,discuss,bàn luận,토론하다
話し合う,はなしあう,membahas,Let go,Hãy buông bỏ,놓다
離す,はなす,Melepaskan,Release,Giải phóng,놓다
放す,はなす,Melepaskan,Leave,Rời khỏi,떠나다
離れる,はなれる,Meninggalkan,Feather,Lông vũ,깃털
羽,はね,Bulu,width,chiều rộng,폭
幅,はば,lebar,mother,mẹ,어머니
母親,ははおや,ibu,omit,bỏ qua,생략하다
省く,はぶく,menghilangkan,scene,bối cảnh,장면
場面,ばめん,pemandangan,stomach,cái bụng,배
腹,はら,perut,original,nguyên bản,하라
原,はら,asli,needle,cây kim,바늘
針,はり,jarum,stretch,kéo dài,긴장하다
張る,はる,menggeliat,No.,KHÔNG.,차례
番,ばん,TIDAK.,Van,Van,밴
バン,バン,Van,range,phạm vi,범위
範囲,はんい,jangkauan,rebellion,cuộc nổi loạn,반항
反抗,はんこう,pemberontakan,crime,tội phạm,범죄
犯罪,はんざい,kejahatan,good looking,đẹp trai,잘생긴
ハンサム,ハンサム,tampan,judgment,phán quyết,판단
判断,はんだん,keputusan,culprit,thủ phạm,범인
犯人,はんにん,pelaku,sale,doanh thu,판매
販売,はんばい,penjualan,light,ánh sáng,빛
灯,ひ,lampu,Beer ,Bia ,맥주
ビール,ビール,Bir,damage,hư hại,피해
被害,ひがい,kerusakan,comparison,so sánh,비교
比較,ひかく,perbandingan,run over,cán qua,떠다니는
轢く,ひく,melindas,picnic,đi chơi picnic,피크닉
ピクニック,ピクニック,piknik,tragedy,bi kịch,비극
悲劇,ひげき,tragedi,flight,chuyến bay,비행
飛行,ひこう,penerbangan,knees,đầu gối,무릎
膝,ひざ,lutut,emergency,khẩn cấp,비상
非常,ひじょう,keadaan darurat,Beautiful woman,Người phụ nữ xinh đẹp,미인
美人,びじん,Wanita cantik,amount,số lượng,이마
額,ひたい,jumlah,Surprised,Ngạc nhiên,깜짝
びっくり,びっくり,Terkejut,date,ngày,날짜
日付,ひづけ,tanggal,Desperate,Tuyệt vọng,필사
必死,ひっし,Putus asa,Perfect,Hoàn hảo,딱
ぴったり,ぴったり,Sempurna,pull,sự lôi kéo,당기다
引っ張る,ひっぱる,menarik,Negation,Phủ định,부정
否定,ひてい,Penyangkalan,video,băng hình,동영상
ビデオ,ビデオ,video,One word,Một từ,한마디
一言,ひとこと,Satu kata,crowd,đám đông,인입
人込み,ひとごみ,kerumunan,equal,bình đẳng,같음
等しい,ひとしい,setara,alone,một mình,혼자
独り,ひとり,sendiri,Each and every,Mỗi và mọi,한 사람 한 사람
一人一人,ひとりひとり,Setiap orang,Criticism,Phê bình,비판
批判,ひはん,Kritik,criticism,sự chỉ trích,비평
批評,ひひょう,kritik,secret,bí mật,비밀
秘密,ひみつ,rahasia,subtle,tinh tế,미묘한
微妙,びみょう,tak kentara,string,sợi dây,끈
紐,ひも,rangkaian,cost,trị giá,비용
費用,ひよう,biaya,table,bàn,표
表,ひょう,meja,seconds,giây,초
秒,びょう,detik,evaluation,sự đánh giá,평가
評価,ひょうか,evaluasi,expression,sự biểu lộ,표현
表現,ひょうげん,ekspresi,facial expression,biểu cảm khuôn mặt,표정
表情,ひょうじょう,raut wajah,equality,bình đẳng,평등
平等,びょうどう,persamaan,reputation,danh tiếng,평판
評判,ひょうばん,reputasi,surface,bề mặt,표면
表面,ひょうめん,permukaan,spread,lây lan,퍼짐
広がる,ひろがる,menyebar,product,sản phẩm,품목
品,ひん,produk,bottle,cái chai,병
瓶,びん,botol,flight,chuyến bay,대변
便,びん,penerbangan,pin,ghim,핀
ピン,ピン,pin,No,KHÔNG,불
不,ふ,TIDAK,No,KHÔNG,불
不,ぶ,TIDAK,Nothing,Không có gì,없음
無,ぶ,Tidak ada,minutes,phút,분
分,ぶ,menit,anxiety,sự lo lắng,불안
不安,ふあん,kecemasan,landscape,phong cảnh,풍경
風景,ふうけい,lanskap,couple,cặp đôi,부부
夫婦,ふうふ,pasangan,Flute,Sáo,휘파람
笛,ふえ,Seruling,Not possible,Không thể,불가
不可,ふか,Tidak mungkin,weapon,vũ khí,무기
武器,ぶき,senjata,clothing,quần áo,복장
服装,ふくそう,pakaian,include,bao gồm,포함
含む,ふくむ,termasuk,bag,cái túi,가방
袋,ふくろ,tas,misfortune,bất hạnh,불행
不幸,ふこう,kemalangan,section,phần,절
節,ふし,bagian,Safely,An toàn,무사
無事,ぶじ,Dengan aman,wonder,thắc mắc,이상한
不思議,ふしぎ,rasa takjub,inconvenience,sự bất tiện,부자유
不自由,ふじゆう,ketidaknyamanan,Mrs.,Bà,부인
夫人,ふじん,Nyonya.,lady,quý bà,여성
婦人,ふじん,wanita,Fraud,Gian lận,부정
不正,ふせい,Tipuan,prevent,ngăn chặn,예방
防ぐ,ふせぐ,mencegah,shortage,thiếu,부족
不足,ふそく,kekurangan,stage,sân khấu,무대
舞台,ぶたい,panggung,twins,sinh đôi,쌍둥이
双子,ふたご,saudara kembar,again,lại,다시
再び,ふたたび,lagi,normally,thông thường,평소
普段,ふだん,biasanya,edge,bờ rìa,가장자리
縁,ふち,tepian,strike,đánh đập,치다
打つ,ぶつ,memukul,price,giá ,물가
物価,ぶっか,harga,material,vật liệu,물질
物質,ぶっしつ,bahan,physics,vật lý,물리
物理,ぶつり,fisika,brush,chải,붓
筆,ふで,sikat,Suddenly,Đột nhiên,문득
ふと,（副）,Tiba-tiba,boat,thuyền,배
船,ふね,kapal,portion,phần,부분
部分,ぶぶん,bagian,Complaint,Lời phàn nàn,불평
不平,ふへい,Keluhan,dissatisfaction,sự bất mãn,불만
不満,ふまん,ketidakpuasan,plus,cộng thêm,플러스
プラス,プラス,plus,Plan,Kế hoạch,계획
プラン,プラン,Rencana,Disadvantage,Điều bất lợi,불리
不利,ふり,Kerugian,shake,lắc,흔들다
振る,ふる,menggoyang,trembling,run rẩy,떨리는
震える,ふるえる,gemetaran,brake,phanh,브레이크
ブレーキ,ブレーキ,rem,touch,chạm,만지다
触れる,ふれる,menyentuh,bath,bồn tắm,목욕
風呂,ふろ,mandi,professional,chuyên nghiệp,프로
プロ,プロ,profesional,minutes,phút,분
分,ぶん,menit,sentence,câu,문
文,ぶん,kalimat,atmosphere,bầu không khí,분위기
雰囲気,ふんいき,suasana,analysis,Phân tích,분석
分析,ぶんせき,analisa,civilization,nền văn minh,문명
文明,ぶんめい,peradaban,field,cánh đồng,분야
分野,ぶんや,bidang,wall,tường,담
塀,へい,dinding,average,trung bình,평균
平均,へいきん,rata-rata,peace,hòa bình,평화
平和,へいわ,perdamaian,Not really,Không hẳn,별도로
別に,べつに,Tidak terlalu,reduce,giảm bớt,줄이기
